,index,timestamp,ticker,ask_amount,ask_price,bid_price,bid_amount
8841,21155,2025-10-02 23:59:58.076000,GRASS-USDC-SWAP@COINBASEINT,57.2,0.93898,0.93766,57.2
8842,21158,2025-10-02 23:59:58.076000,BLUR-USDT-SWAP@BINANCE,1200.0,0.0794,0.07938,10543.0
8843,21157,2025-10-02 23:59:58.076000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003364,0.003045,71557.0
8844,21156,2025-10-02 23:59:58.076000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.2553,979.0
8845,21154,2025-10-02 23:59:58.077000,AIOT-USDT-SWAP@BINANCE,393.0,1.0945,1.0942,45.0
8846,21153,2025-10-02 23:59:58.077000,COOK-USDT-SWAP@BYBIT,30.0,0.014865,0.014849,1880.0
8847,21152,2025-10-02 23:59:58.077000,C98-USDT-SWAP@GATE-IO,280.0,0.06583,0.06575,371.0
8848,21151,2025-10-02 23:59:58.077000,OXT-USDT-SWAP@GATE-IO,23.0,0.05087,0.05076,22.0
8849,21150,2025-10-02 23:59:58.077000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.2552,2945.0
8850,21149,2025-10-02 23:59:58.077000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.2552,3924.0
8851,21148,2025-10-02 23:59:58.077000,XBT-USD-SWAP@KRAKEN,0.0047,120626.0,120623.0,0.1363
8852,21147,2025-10-02 23:59:58.077000,NIL-USDT-SWAP@BITGET,29.0,0.3429,0.3427,1486.0
8853,21146,2025-10-02 23:59:58.077000,XVG-USDT-SWAP@KUCOIN,1.0,0.009371,0.009313,881.0
8854,21137,2025-10-02 23:59:58.078000,SEI-USDT-SWAP@BITGET,1393.0,0.30033,0.30032,2201.0
8855,21138,2025-10-02 23:59:58.078000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.01963,15075.0
8856,21139,2025-10-02 23:59:58.078000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.01958,45960.0
8857,21140,2025-10-02 23:59:58.078000,NEAR-USDT-SWAP@BITGET,2036.0,2.969,2.968,1283.0
8858,21145,2025-10-02 23:59:58.078000,ZKC-USDT-SWAP@BYBIT,2263.4,0.3379,0.3378,804.8
8859,21142,2025-10-02 23:59:58.078000,TRB-USDT-SWAP@OKEX,382.0,33.88,33.87,30.0
8860,21143,2025-10-02 23:59:58.078000,MYX-USDT-SWAP@BYBIT,6.0,10.3269,10.309,19.0
8861,21144,2025-10-02 23:59:58.078000,MIRA-USDT-SWAP@BYBIT,506.5,0.6151,0.615,96.3
8862,21141,2025-10-02 23:59:58.078000,KERNEL-USDT-SWAP@BITGET,4710.0,0.2016,0.2014,4000.0
8863,21134,2025-10-02 23:59:58.079000,VFY-USDT-SWAP@BYBIT,409.0,0.10062,0.10061,501.0
8864,21136,2025-10-02 23:59:58.079000,BTR-USDT-SWAP@BINANCE,75.0,0.08873,0.08871,404.0
8865,21135,2025-10-02 23:59:58.079000,SWELL-USDT-SWAP@BYBIT,2140.0,0.009045,0.009036,3920.0
8866,21133,2025-10-02 23:59:58.079433,BCH-USDT-SWAP@PHEMEX,0.293,593.99,593.97,0.293
8867,21132,2025-10-02 23:59:58.080000,10000COQ-USDT-SWAP@BYBIT,6220.0,0.004997,0.004994,6020.0
8868,21131,2025-10-02 23:59:58.080000,H-USDT-SWAP@BYBIT,1140.0,0.066931,0.06693,1000.0
8869,21130,2025-10-02 23:59:58.080000,NAORIS-USDT-SWAP@BYBIT,1550.0,0.06948,0.06944,470.0
8870,21129,2025-10-02 23:59:58.080000,TSTBSC-USDT-SWAP@BYBIT,725.0,0.03708,0.03707,4423.0
8871,21128,2025-10-02 23:59:58.080000,2Z-USD-SWAP@CRYPTO-COM,10.0,0.59874,0.5969,17360.0
8872,21127,2025-10-02 23:59:58.080000,DFDVX-USDT-SWAP@GATE-IO,19.0,16.22,16.03,71.0
8873,21126,2025-10-02 23:59:58.080000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.2552,979.0
8874,21125,2025-10-02 23:59:58.080000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.2554,2945.0
8875,21124,2025-10-02 23:59:58.080000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.2556,979.0
8876,21113,2025-10-02 23:59:58.081000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.01959,15075.0
8877,21114,2025-10-02 23:59:58.081000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.01958,45960.0
8878,21115,2025-10-02 23:59:58.081000,ETC-USDT-SWAP@BITGET,182.0,20.075,20.074,81.0
8879,21116,2025-10-02 23:59:58.081000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003364,0.003036,217820.0
8880,21117,2025-10-02 23:59:58.081000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003364,0.003035,860272.0
8881,21121,2025-10-02 23:59:58.081000,BABY-USDT-SWAP@GATE-IO,122.0,0.05095,0.0509,156.0
8882,21119,2025-10-02 23:59:58.081000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003364,0.003035,648006.0
8883,21120,2025-10-02 23:59:58.081000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003364,0.003035,217820.0
8884,21122,2025-10-02 23:59:58.081000,AERO-USDT-SWAP@BYBIT,735.0,1.1912,1.1911,2259.0
8885,21123,2025-10-02 23:59:58.081000,RHEA-USDT-SWAP@BYBIT,2000.0,0.02856,0.02847,60.0
8886,21118,2025-10-02 23:59:58.081000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003364,0.003035,1078092.0
8887,21107,2025-10-02 23:59:58.082000,LDO-USDT-SWAP@OKEX,141.0,1.2996,1.2994,207.0
8888,21106,2025-10-02 23:59:58.082000,BNB-USDC-SWAP@COINBASEINT,0.08,1091.48,1091.09,0.065
8889,21108,2025-10-02 23:59:58.082000,NOM-USDT-SWAP@BYBIT,2050.0,0.03878,0.03877,6860.0
8890,21112,2025-10-02 23:59:58.082000,C98-USDT-SWAP@BYBIT,1366.3,0.06582,0.06578,1619.3
8891,21110,2025-10-02 23:59:58.082000,DOGE-USD-SWAP@CRYPTO-COM,1000.0,0.262194,0.262164,3000.0
8892,21111,2025-10-02 23:59:58.082000,AVAX-USDT-SWAP@OKEX,194.7,30.963,30.962,33.1
8893,21109,2025-10-02 23:59:58.082000,LINK-USDT-SWAP@OKEX,135.2,22.765,22.764,115.2
8894,21087,2025-10-02 23:59:58.083000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.2555,979.0
8895,21086,2025-10-02 23:59:58.083000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.255,2945.0
8896,21085,2025-10-02 23:59:58.083000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.2553,979.0
8897,21084,2025-10-02 23:59:58.083000,XBT-USD-SWAP@KRAKEN,0.0047,120626.0,120625.0,0.0476
8898,21083,2025-10-02 23:59:58.083000,XBT-USD-SWAP@KRAKEN,0.0047,120626.0,120625.0,0.097
8899,21082,2025-10-02 23:59:58.083000,ARIA-USDT-SWAP@BITGET,483.0,0.20804,0.20786,1598.0
8900,21081,2025-10-02 23:59:58.083000,BCH-USDC-SWAP@BITGET,0.098,594.25,594.24,0.295
8901,21079,2025-10-02 23:59:58.083000,IP-USD-SWAP@KRAKEN,34.0,9.252,9.232,6.9
8902,21078,2025-10-02 23:59:58.083000,SOMI-USDT-SWAP@BITGET,514.0,0.8053,0.805,1078.0
8903,21077,2025-10-02 23:59:58.083000,DAM-USDT-SWAP@KUCOIN,206.0,0.0594,0.05923,345.0
8904,21076,2025-10-02 23:59:58.083000,VFY-USDT-SWAP@BITGET,500.0,0.10058,0.1005,366.0
8905,21088,2025-10-02 23:59:58.083000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.2552,8887.0
8906,21080,2025-10-02 23:59:58.083000,CAKE-USDT-SWAP@HTX,612.0,3.1015,3.096,290.0
8907,21089,2025-10-02 23:59:58.083000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.2556,979.0
8908,21093,2025-10-02 23:59:58.083000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.2551,2945.0
8909,21091,2025-10-02 23:59:58.083000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.2554,3924.0
8910,21090,2025-10-02 23:59:58.083000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.2554,2945.0
8911,21104,2025-10-02 23:59:58.083000,GALA-USDT-SWAP@BINANCE,1928331.0,0.01617,0.01616,2801068.0
8912,21103,2025-10-02 23:59:58.083000,INIT-USDT-SWAP@BYBIT,562.0,0.3421,0.3419,1084.0
8913,21102,2025-10-02 23:59:58.083000,LDO-USDT-SWAP@BYBIT,306.2,1.2996,1.2993,13.6
8914,21100,2025-10-02 23:59:58.083000,XVG-USDT-SWAP@BYBIT,1800.0,0.00937,0.00936,3300.0
8915,21099,2025-10-02 23:59:58.083000,GRIFFAIN-USD-SWAP@KRAKEN,17582.0,0.03465,0.0345,996.0
8916,21101,2025-10-02 23:59:58.083000,LIGHT-USDT-SWAP@BINANCE,73.0,0.91664,0.91651,21.0
8917,21097,2025-10-02 23:59:58.083000,GRIFFAIN-USD-SWAP@KRAKEN,17582.0,0.03465,0.03451,996.0
8918,21096,2025-10-02 23:59:58.083000,RATS-USD-SWAP@KRAKEN,1105000.0,2.753e-05,2.688e-05,1056000.0
8919,21095,2025-10-02 23:59:58.083000,RATS-USD-SWAP@KRAKEN,1105000.0,2.753e-05,2.689e-05,1070000.0
8920,21094,2025-10-02 23:59:58.083000,RATS-USD-SWAP@KRAKEN,1105000.0,2.753e-05,2.689e-05,2126000.0
8921,21105,2025-10-02 23:59:58.083000,ESPORTS-USDT-SWAP@BINANCE,582.0,0.1879,0.18759,1119.0
8922,21092,2025-10-02 23:59:58.083000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.2554,979.0
8923,21098,2025-10-02 23:59:58.083000,GRIFFAIN-USD-SWAP@KRAKEN,17582.0,0.03465,0.03449,162551.0
8924,21065,2025-10-02 23:59:58.084000,LIGHT-USDT-SWAP@BYBIT,17.0,0.9165,0.9162,113.0
8925,21060,2025-10-02 23:59:58.084000,ETH-USD-SWAP@KUCOIN,153.0,4487.35,4485.74,9997.0
8926,21061,2025-10-02 23:59:58.084000,ASTER-USDT-SWAP@HTX,174.0,1.7973,1.797,91.0
8927,21062,2025-10-02 23:59:58.084000,SSV-USDT-SWAP@OKEX,359.0,8.583,8.581,274.0
8928,21063,2025-10-02 23:59:58.084000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.0196,15075.0
8929,21064,2025-10-02 23:59:58.084000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.01958,45960.0
8930,21066,2025-10-02 23:59:58.084000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003364,0.003037,144660.0
8931,21067,2025-10-02 23:59:58.084000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003364,0.003037,71557.0
8932,21068,2025-10-02 23:59:58.084000,BNB-USDT-SWAP@GATE-IO,3068.0,1089.8,1089.75,1949.0
8933,21069,2025-10-02 23:59:58.084000,ASTER-USDT-SWAP@BYBIT,1201.0,1.7964,1.7963,108.0
8934,21070,2025-10-02 23:59:58.084000,XRP-USDT-SWAP@BINANCE,24213.6,3.0377,3.0376,2024.9
8935,21071,2025-10-02 23:59:58.084000,PUFFER-USDT-SWAP@BYBIT,2235.0,0.184,0.1838,2853.0
8936,21072,2025-10-02 23:59:58.084000,IP-USDT-SWAP@BYBIT,24.6,9.2194,9.2193,13.3
8937,21073,2025-10-02 23:59:58.084000,HOLO-USDT-SWAP@BYBIT,7751.0,0.2077,0.2076,7935.0
8938,21074,2025-10-02 23:59:58.084000,GRT-USDT-SWAP@BINANCE,3146.0,0.0885,0.08849,6429.0
8939,21075,2025-10-02 23:59:58.084000,DYDX-USDT-SWAP@BINANCE,25529.3,0.633,0.632,133892.0
8940,21053,2025-10-02 23:59:58.085000,XEM-USDT-SWAP@KUCOIN,15808.0,0.001762,0.001757,15808.0
8941,21054,2025-10-02 23:59:58.085000,RENDER-USDT-SWAP@BITGET,4651.5,3.653,3.651,3222.4
8942,21055,2025-10-02 23:59:58.085000,MYX-USDT-SWAP@HTX,1.0,10.18364,10.14045,1.0
8943,21057,2025-10-02 23:59:58.085000,ZORA-USDT-SWAP@BYBIT,4540.0,0.058094,0.058093,10810.0
8944,21058,2025-10-02 23:59:58.085000,FORM-USDT-SWAP@BINANCE,83.6,1.2195,1.2192,100.1
8945,21059,2025-10-02 23:59:58.085000,ETH-USDT-SWAP@BINANCE,304.931,4481.71,4481.7,10.947
8946,21056,2025-10-02 23:59:58.085000,ASTER-USD-SWAP@KRAKEN,47.0,1.8054,1.7955,1561.0
8947,21041,2025-10-02 23:59:58.086000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.2554,3924.0
8948,21035,2025-10-02 23:59:58.086000,XVG-USDT-SWAP@KUCOIN,266.0,0.00937,0.009313,881.0
8949,21036,2025-10-02 23:59:58.086000,TSTBSC-USDT-SWAP@KUCOIN,266.0,0.03705,0.03698,427.0
8950,21037,2025-10-02 23:59:58.086000,AIXBT-USDT-SWAP@BITGET,2455.0,0.10072,0.10065,2744.0
8951,21038,2025-10-02 23:59:58.086000,JTO-USDT-SWAP@BITGET,358.0,1.6896,1.6892,452.0
8952,21039,2025-10-02 23:59:58.086000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.2556,979.0
8953,21040,2025-10-02 23:59:58.086000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.2554,2945.0
8954,21042,2025-10-02 23:59:58.086000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.2554,979.0
8955,21043,2025-10-02 23:59:58.086000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.2551,2945.0
8956,21044,2025-10-02 23:59:58.086000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.2549,5942.0
8957,21045,2025-10-02 23:59:58.086000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.2553,2945.0
8958,21046,2025-10-02 23:59:58.086000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.2553,3924.0
8959,21047,2025-10-02 23:59:58.086000,JASMY-USD-SWAP@KRAKEN,46198.0,0.013395,0.013368,62371.0
8960,21048,2025-10-02 23:59:58.086000,JASMY-USD-SWAP@KRAKEN,2528.0,0.013395,0.013368,62371.0
8961,21049,2025-10-02 23:59:58.086000,INIT-USD-SWAP@KRAKEN,301.0,0.3437,0.3366,149.0
8962,21050,2025-10-02 23:59:58.086000,INIT-USD-SWAP@KRAKEN,301.0,0.3437,0.3365,1514.0
8963,21051,2025-10-02 23:59:58.086000,B3-USD-SWAP@KRAKEN,37110.0,0.002743,0.002731,18064.0
8964,21052,2025-10-02 23:59:58.086000,B3-USD-SWAP@KRAKEN,37110.0,0.002743,0.002729,225001.0
8965,21023,2025-10-02 23:59:58.087000,MIRA-USDT-SWAP@HTX,81.0,0.6147,0.6135,65.0
8966,21024,2025-10-02 23:59:58.087000,ETH-USD-SWAP@KUCOIN,153.0,4487.35,4485.96,153.0
8967,21025,2025-10-02 23:59:58.087000,DAM-USDT-SWAP@KUCOIN,206.0,0.0594,0.05924,106.0
8968,21026,2025-10-02 23:59:58.087000,ARIA-USDT-SWAP@KUCOIN,31.0,0.20795,0.20747,289.0
8969,21027,2025-10-02 23:59:58.087000,IP-USD-SWAP@KRAKEN,7.0,9.251,9.232,6.9
8970,21030,2025-10-02 23:59:58.087000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003364,0.003038,144660.0
8971,21029,2025-10-02 23:59:58.087000,DEEP-USDT-SWAP@BITGET,1000.0,0.13757,0.13752,900.0
8972,21031,2025-10-02 23:59:58.087000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003364,0.003038,71557.0
8973,21032,2025-10-02 23:59:58.087000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003364,0.003037,73103.0
8974,21033,2025-10-02 23:59:58.087000,ENA-USDT-SWAP@BINANCE,14682.0,0.631,0.6309,4992.0
8975,21034,2025-10-02 23:59:58.087000,ASTER-USDT-SWAP@BINANCE,130.0,1.7974,1.7973,404.0
8976,21028,2025-10-02 23:59:58.087000,DOT-USDT-SWAP@HTX,723.0,4.3064,4.3063,83.0
8977,21015,2025-10-02 23:59:58.088000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.01958,45960.0
8978,21013,2025-10-02 23:59:58.088000,SXT-USDC-SWAP@COINBASEINT,4205.0,0.07243,0.07218,4239.0
8979,21014,2025-10-02 23:59:58.088000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.01961,15075.0
8980,21016,2025-10-02 23:59:58.088000,AVAX-USDT-SWAP@BITGET,93.2,30.977,30.976,177.4
8981,21019,2025-10-02 23:59:58.088000,TURBO-USDT-SWAP@GATE-IO,38.0,0.0038879,0.0038869,64.0
8982,21018,2025-10-02 23:59:58.088000,A-USDT-SWAP@OKEX,107.0,0.4168,0.4167,46.0
8983,21022,2025-10-02 23:59:58.088000,SWEAT-USDT-SWAP@BYBIT,48180.0,0.002153,0.002149,4890.0
8984,21020,2025-10-02 23:59:58.088000,TRB-USDT-SWAP@OKEX,422.0,33.88,33.87,30.0
8985,21021,2025-10-02 23:59:58.088000,XVG-USDT-SWAP@BINANCE,20214.0,0.009375,0.009374,12460.0
8986,21017,2025-10-02 23:59:58.088000,AIXBT-USDT-SWAP@OKEX,94.0,0.10053,0.10051,26.0
8987,21002,2025-10-02 23:59:58.089000,MYX-USDT-SWAP@BITGET,57.0,9.8697,9.8405,48.0
8988,21003,2025-10-02 23:59:58.089000,LDO-USDT-SWAP@HTX,65.0,1.3002,1.2995,65.0
8989,21004,2025-10-02 23:59:58.089000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.2554,2945.0
8990,21005,2025-10-02 23:59:58.089000,THETA-USD-SWAP@KRAKEN,1183.0,0.7423,0.7405,1687.0
8991,21006,2025-10-02 23:59:58.089000,THETA-USD-SWAP@KRAKEN,1361.0,0.7424,0.7405,1687.0
8992,21008,2025-10-02 23:59:58.089000,THETA-USD-SWAP@KRAKEN,500.0,0.7422,0.7405,1687.0
8993,21009,2025-10-02 23:59:58.089000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003364,0.003039,144660.0
8994,21010,2025-10-02 23:59:58.089000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003364,0.003039,71557.0
8995,21011,2025-10-02 23:59:58.089000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003364,0.003038,73103.0
8996,21012,2025-10-02 23:59:58.089000,ENA-USDT-SWAP@BYBIT,12442.0,0.6309,0.6308,4063.0
8997,21007,2025-10-02 23:59:58.089000,THETA-USD-SWAP@KRAKEN,1347.0,0.7423,0.7405,1687.0
8998,21001,2025-10-02 23:59:58.089493,TAKE-USDT-SWAP@PHEMEX,331.4,0.19634,0.19547,331.4
8999,20993,2025-10-02 23:59:58.090000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.01962,15075.0
9000,20991,2025-10-02 23:59:58.090000,MYX-USDT-SWAP@KUCOIN,2.0,10.30448,10.27145,19.0
9001,20992,2025-10-02 23:59:58.090000,DAM-USDT-SWAP@KUCOIN,206.0,0.0594,0.05924,349.0
9002,20994,2025-10-02 23:59:58.090000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.01958,45960.0
9003,20995,2025-10-02 23:59:58.090000,MANA-USDT-SWAP@BITGET,1603.0,0.3396,0.3394,19002.0
9004,20996,2025-10-02 23:59:58.090000,CAKE-USDT-SWAP@BITGET,15.7,3.1023,3.1005,72.8
9005,20997,2025-10-02 23:59:58.090000,SAGA-USD-SWAP@KRAKEN,4163.4,0.2248,0.2243,2828.9
9006,20998,2025-10-02 23:59:58.090000,IP-USDT-SWAP@GATE-IO,50.0,9.229,9.226,6.0
9007,20999,2025-10-02 23:59:58.090000,ASTER-USDT-SWAP@GATE-IO,8.0,1.7964,1.7963,1.0
9008,21000,2025-10-02 23:59:58.090000,2Z-USD-SWAP@CRYPTO-COM,10.0,0.59855,0.59795,10.0
9009,20979,2025-10-02 23:59:58.091000,TSTBSC-USDT-SWAP@KUCOIN,742.0,0.03705,0.03698,427.0
9010,20980,2025-10-02 23:59:58.091000,MERL-USDT-SWAP@HTX,250.0,0.31976,0.31932,377.0
9011,20981,2025-10-02 23:59:58.091000,DAM-USDT-SWAP@KUCOIN,206.0,0.0594,0.05924,449.0
9012,20982,2025-10-02 23:59:58.091000,ARIA-USDT-SWAP@KUCOIN,81.0,0.20795,0.20747,289.0
9013,20984,2025-10-02 23:59:58.091000,PORTAL-USDT-SWAP@BITGET,16129.5,0.03968,0.03965,41814.2
9014,20983,2025-10-02 23:59:58.091000,VET-USDT-SWAP@BITGET,27904.0,0.023739,0.023733,62289.0
9015,20986,2025-10-02 23:59:58.091000,NEIROCTO-USDT-SWAP@BITGET,22180598.0,0.0002898,0.0002896,44495090.0
9016,20987,2025-10-02 23:59:58.091000,FORM-USDT-SWAP@BYBIT,21.0,1.2198,1.2197,40.0
9017,20988,2025-10-02 23:59:58.091000,DASH-USD-SWAP@KRAKEN,1.8,32.804,32.728,1.8
9018,20989,2025-10-02 23:59:58.091000,AIA-USDT-SWAP@BYBIT,259.0,1.4984,1.4983,32.0
9019,20990,2025-10-02 23:59:58.091000,LDO-USDT-SWAP@BINANCE,757.0,1.2995,1.2994,38.0
9020,20985,2025-10-02 23:59:58.091000,NOT-USDT-SWAP@BITGET,8338230.0,0.001641,0.001639,7021860.0
9021,20969,2025-10-02 23:59:58.092000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.2552,3924.0
9022,20964,2025-10-02 23:59:58.092000,ETH-USD-SWAP@KUCOIN,153.0,4487.35,4485.97,9997.0
9023,20965,2025-10-02 23:59:58.092000,LDO-USDT-SWAP@OKEX,157.0,1.2996,1.2994,198.0
9024,20966,2025-10-02 23:59:58.092000,BRETT-USDT-SWAP@BITGET,6030.0,0.04647,0.04645,47460.0
9025,20967,2025-10-02 23:59:58.092000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.2555,979.0
9026,20968,2025-10-02 23:59:58.092000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.2552,2945.0
9027,20970,2025-10-02 23:59:58.092000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.2552,979.0
9028,20973,2025-10-02 23:59:58.092000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003364,0.00304,144660.0
9029,20972,2025-10-02 23:59:58.092000,LINK-USDT-SWAP@OKEX,139.9,22.765,22.764,115.2
9030,20978,2025-10-02 23:59:58.092000,PUMP-USDT-SWAP@BINANCE,527443.0,0.007088,0.007087,1572238.0
9031,20974,2025-10-02 23:59:58.092000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003364,0.00304,71557.0
9032,20975,2025-10-02 23:59:58.092000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003364,0.003039,73103.0
9033,20976,2025-10-02 23:59:58.092000,DEEP-USDT-SWAP@BYBIT,450.0,0.13741,0.13737,720.0
9034,20977,2025-10-02 23:59:58.092000,TAC-USDT-SWAP@BINANCE,1017481.0,0.0077,0.00769,37497.0
9035,20971,2025-10-02 23:59:58.092000,NEAR-USDT-SWAP@OKEX,141.2,2.967,2.966,232.3
9036,20956,2025-10-02 23:59:58.093000,UB-USDT-SWAP@KUCOIN,42.0,0.0274572,0.0274241,22.0
9037,20957,2025-10-02 23:59:58.093000,SXT-USDC-SWAP@COINBASEINT,275.0,0.07261,0.07199,277.0
9038,20958,2025-10-02 23:59:58.093000,10000CAT-USDT-SWAP@KUCOIN,91.0,0.07804,0.07792,91.0
9039,20961,2025-10-02 23:59:58.093000,NEIRO-USD-SWAP@KRAKEN,1675744.0,0.00029039,0.00028944,1675744.0
9040,20960,2025-10-02 23:59:58.093000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.01958,45960.0
9041,20962,2025-10-02 23:59:58.093000,NEIRO-USD-SWAP@KRAKEN,6872.0,0.00029037,0.00028944,1675744.0
9042,20963,2025-10-02 23:59:58.093000,STBL-USDT-SWAP@BINANCE,582.0,0.32085,0.32084,95.0
9043,20959,2025-10-02 23:59:58.093000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.01959,15075.0
9044,20949,2025-10-02 23:59:58.094000,MOODENG-USDT-SWAP@BITGET,469.0,0.16206,0.16205,1781.0
9045,20948,2025-10-02 23:59:58.094000,TAO-USDT-SWAP@BITGET,1.101,325.52,325.51,2.03
9046,20950,2025-10-02 23:59:58.094000,XRP-USDT-SWAP@OKEX,144.63,3.0374,3.0373,21.15
9047,20947,2025-10-02 23:59:58.094000,AVNT-USDT-SWAP@BITGET,44.0,1.13176,1.13175,90.0
9048,20952,2025-10-02 23:59:58.094000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003364,0.003041,144660.0
9049,20953,2025-10-02 23:59:58.094000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003364,0.003041,73103.0
9050,20954,2025-10-02 23:59:58.094000,DEGEN-USD-SWAP@KRAKEN,72072.0,0.003364,0.00304,71557.0
9051,20955,2025-10-02 23:59:58.094000,STG-USDT-SWAP@BINANCE,9456.0,0.1976,0.1975,26166.0
9052,20951,2025-10-02 23:59:58.094000,FIL-USDT-SWAP@OKEX,128511.0,2.384,2.383,55034.0
9053,20934,2025-10-02 23:59:58.095000,DAM-USDT-SWAP@KUCOIN,206.0,0.0594,0.05925,106.0
9054,20935,2025-10-02 23:59:58.095000,BNB-USDT-SWAP@KUCOIN,19.0,1090.37,1090.36,18.0
9055,20936,2025-10-02 23:59:58.095000,ATH-USDT-SWAP@HTX,148.0,0.05157,0.05146,152.0
9056,20937,2025-10-02 23:59:58.095000,JOE-USDT-SWAP@BITGET,15976.2,0.1685,0.1683,2649.1
9057,20938,2025-10-02 23:59:58.095000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.2556,979.0
9058,20939,2025-10-02 23:59:58.095000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.2553,2945.0
9059,20941,2025-10-02 23:59:58.095000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.2553,979.0
9060,20942,2025-10-02 23:59:58.095000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.255,2945.0
9061,20943,2025-10-02 23:59:58.095000,TIA-USD-SWAP@KRAKEN,544.8,1.5047,1.503,200.0
9062,20944,2025-10-02 23:59:58.095000,TIA-USD-SWAP@KRAKEN,200.0,1.5048,1.503,200.0
9063,20945,2025-10-02 23:59:58.095000,ETC-USD-SWAP@KRAKEN,6.8,20.108,20.086,18.8
9064,20946,2025-10-02 23:59:58.095000,IMX-USDT-SWAP@BINANCE,200.0,0.729,0.7289,274.0
9065,20940,2025-10-02 23:59:58.095000,WCT-USD-SWAP@KRAKEN,952.0,0.2569,0.2553,3924.0
9066,20926,2025-10-02 23:59:58.096000,PIPPIN-USD-SWAP@KRAKEN,15411.0,0.02005,0.01958,45960.0
9067,20922,2025-10-02 23:59:58.096000,UB-USDT-SWAP@KUCOIN,42.0,0.0274572,0.027425,34.0
9068,20923,2025-10-02 23:59:58.096000,ETH-USD-SWAP@KUCOIN,153.0,4487.35,4486.19,153.0
9069,20924,2025-10-02 23:59:58.096000,SOL-USD-SWAP@BITGET,1.9,234.917,234.898,2.17
9070,20927,2025-10-02 23:59:58.096000,ETHFI-USDT-SWAP@BITGET,43.2,1.753,1.7529,182.7
